Date,Revenue,COGS,rev_log,cogs_log,month,day_of_week,is_peak_season,rev_lag_364,cogs_lag_364,rev_lag_7,sin_year,cos_year,rev_roll_mean_7,month_avg_rev,day_avg_rev,rev_lag_14,rev_lag_28,day_of_month,is_payday_period,rev_cogs_ratio_7d,is_high_spending_period,is_holiday,holiday_nearby
2015-10-14,3411355.27,2666618.8,15.042620503322672,14.796322235821558,10,2,0,14.970774009805426,14.73861915528419,15.047048264441248,-0.9748595108374125,0.22282040779479959,15.140204370798244,14.92947803391296,15.163693767519007,15.647387006847998,15.336794487428536,14,0,1.0135217308673572,0,0,0.0
2015-10-15,3768908.71,2948986.13,15.142296316005837,14.89697232359664,10,3,0,14.925865039787857,14.667165961881896,14.98921491392941,-0.9708824104813836,0.23955655912092708,15.068874289029171,14.92947803391296,15.130415528306882,15.488525486312914,15.279238938626149,15,1,1.0136947361444921,0,0,0.0
2015-10-16,3821540.36,2987369.39,15.15616439658178,14.909904090180367,10,4,0,14.927989012138974,14.693202268514728,14.999688961400194,-0.9666180104000972,0.2562218218071163,15.127265939355553,14.92947803391296,15.04212520938489,14.590947409115524,15.347382826766989,16,0,1.0138336067937364,1,0,0.0
2015-10-17,3662021.88,2894880.7,15.113526252149011,14.878454804596435,10,5,0,15.008190630740268,14.786831048142323,15.0328251011591,-0.9620675724981452,0.27281126433401914,15.100586180811932,14.92947803391296,15.013265671891133,15.21958341096445,15.39785974346749,17,0,1.0149950428791288,0,0,0.0
2015-10-18,4235369.07,3332133.13,15.25898126595776,15.019123536560697,10,6,0,15.178141116836894,14.946114944906125,15.005329874556027,-0.957232443323312,0.28931997761869527,15.091906051012705,14.92947803391296,15.078331365203725,15.06609078315061,15.60232049678386,18,0,1.0167457618876534,1,0,0.0
2015-10-19,6150586.07,4953145.42,15.63205809376341,15.415533573015118,10,0,0,15.298641394869584,15.08619928148766,15.41621552297321,-0.9521140536681102,0.3057430764672831,15.105470732653847,14.92947803391296,15.138356953689229,15.3212627514852,15.507366992358008,19,0,1.0127598473333568,0,0,0.0
2015-10-20,5151254.9,4073078.24,15.454751106987578,15.219909841388516,10,1,0,15.240657999765062,15.01980905724585,15.520075391593684,-0.9467139181463862,0.3220757010206104,15.14434257572184,14.92947803391296,15.151946181980348,15.247972490117755,15.199155073843272,20,0,1.0140805896027811,0,0,0.0
2015-10-21,3861128.76,3112793.66,15.16647038255525,14.951031485153708,10,2,0,14.973987141826717,14.779571078363556,15.042620503322672,-0.9410336347451197,0.3383130181923076,15.143710038419187,14.92947803391296,15.163693767519007,15.047048264441248,15.31785239174424,21,0,1.0166459112311157,0,0,0.0
2015-10-22,3503062.58,2822517.81,15.06914845217192,14.853140239288445,10,3,0,15.03868178061832,14.809433550101032,15.142296316005837,-0.9350748843515574,0.3544502230989869,15.16557881014439,14.92947803391296,15.130415528306882,14.98921491392941,15.422983438988144,22,0,1.016468043711415,0,0,0.0
2015-10-23,4220053.16,3535441.18,15.25535852005306,15.078348935770231,10,4,0,14.883878660702424,14.688150364330156,15.15616439658178,-0.9288394302558068,0.3704825404820963,15.187932443741758,14.92947803391296,15.04212520938489,14.999688961400194,15.512217468200912,23,0,1.0165165586509093,0,0,0.0
2015-10-24,3836294.44,2963519.26,15.160017729746553,14.901888396697544,10,5,0,15.126566558281857,14.931557394462583,15.113526252149011,-0.9223291176290545,0.3864052261209853,15.19946117959746,14.92947803391296,15.013265671891133,15.0328251011591,15.705921415905973,24,0,1.0157994529421264,0,0,0.0
2015-10-25,4371735.18,3592252.8,15.290670783365442,15.094290362923727,10,6,0,15.019274332444994,14.779006091317603,15.25898126595776,-0.9155458729775467,0.40221356823680365,15.23569709265485,14.92947803391296,15.078331365203725,15.005329874556027,16.069675139858774,25,0,1.0159701548360802,0,0,0.0
2015-10-26,5670407.54,4548016.77,15.5507717260183,15.330202041056893,10,0,0,15.473285415689167,15.239055081399892,15.63205809376341,-0.9084917035725082,0.41790288888678667,15.26653174562488,14.92947803391296,15.138356953689229,15.41621552297321,15.914959828454556,26,0,1.0140458660550857,0,0,0.0
2015-10-27,5227347.01,4220293.85,15.469414634778545,15.255415553239668,10,1,0,15.627478634159113,15.411574856953802,15.454751106987578,-0.9011686968561569,0.4334685453485363,15.257199704966864,14.92947803391296,15.151946181980348,15.520075391593684,15.782620316065415,27,0,1.0154298722548942,0,0,0.0
2015-10-28,7029977.95,5631491.38,15.765694269472265,15.543885041365892,10,2,0,15.63865198039956,15.414799992355348,15.16647038255525,-0.8935790198239952,0.4489059314938798,15.274892544857233,14.92947803391296,15.163693767519007,15.042620503322672,15.647387006847998,28,0,1.0144096343186129,0,0,0.0
2015-10-29,7420192.54,6015934.85,15.819715698361344,15.609922481323578,10,3,0,15.64815454615789,15.40372268481267,15.06914845217192,-0.8857249183835637,0.4642104791518923,15.264442850023814,14.92947803391296,15.130415528306882,15.142296316005837,15.488525486312914,29,0,1.0145429322277293,0,0,0.0
2015-10-30,7246849.63,5898873.81,15.796077536591572,15.59027218051896,10,4,0,15.36044851705039,15.133043595787862,15.25535852005306,-0.8776087166898392,0.4793776594606945,15.278613439091142,14.92947803391296,15.04212520938489,15.15616439658178,14.590947409115524,30,1,1.0117393213292187,0,0,0.0
2015-10-31,5833943.99,4766615.28,15.579204000157258,15.377147235876786,10,5,0,15.313865727313893,15.057914357929452,15.160017729746553,-0.8692328164574792,0.49440298420761813,15.285255078747934,14.92947803391296,15.013265671891133,15.113526252149011,15.21958341096445,31,0,1.0173219208975484,0,0,0.0
2015-11-01,5794071.48,4691433.96,15.572345966725768,15.36124905524622,11,6,0,15.069390219868264,14.83045651238032,15.290670783365442,-0.8605996962501181,0.5092820071573356,15.289782152663317,14.687018586434704,15.078331365203725,15.25898126595776,15.06609078315061,1,1,1.0130102452455185,0,0,0.0
2015-11-02,2770297.66,2300656.83,14.834465691846002,14.648705653048925,11,0,0,14.736253910195202,14.47094641646685,15.5507717260183,-0.8517119107469189,0.5240103253675756,15.278169814414014,14.687018586434704,15.138356953689229,15.63205809376341,15.3212627514852,2,1,1.0143879176123247,1,0,0.0
2015-11-03,2095237.3,1642341.12,14.55517785188638,14.31163390295531,11,1,0,14.380127425343264,14.161230035330137,15.469414634778545,-0.8425720899866032,0.5385835804920232,15.280264604098438,14.687018586434704,15.151946181980348,15.454751106987578,15.247972490117755,3,0,1.0140277450835748,1,0,0.0
2015-11-04,2658412.16,2230527.42,14.79323994635634,14.617749075007056,11,2,0,14.548077028113742,14.315991032726668,15.765694269472265,-0.8331829385891785,0.5529974600700271,15.365868016515154,14.687018586434704,15.163693767519007,15.16647038255525,15.047048264441248,4,0,1.0142698705311972,1,0,0.0
2015-11-05,2550367.78,2095931.27,14.751748526286043,14.555509009969668,11,3,0,14.665055286537289,14.411886242517276,15.819715698361344,-0.8235472349556007,0.5672476988027229,15.47309190882793,14.687018586434704,15.130415528306882,15.06914845217192,14.98921491392941,5,0,1.0134397346479673,0,0,0.0
2015-11-06,3113759.4,2524846.93,14.951341685577036,14.74169139313538,11,4,0,14.687272287011917,14.465125595700767,15.796077536591572,-0.8136678304455991,0.5813300798152042,15.550337482619145,14.687018586434704,15.04212520938489,15.25535852005306,14.999688961400194,6,0,1.0132008827476775,0,0,0.0
2015-11-07,2523233.52,2111797.74,14.741052176137275,14.563050625706964,11,5,0,14.77240412050404,14.537311019254396,15.579204000157258,-0.8035476485339116,0.5952404359043674,15.610221235534961,14.687018586434704,15.013265671891133,15.160017729746553,15.0328251011591,7,0,1.0131400681913163,0,0,0.0
2015-11-08,4183206.42,3467217.26,15.246588835616198,15.058863176247826,11,6,0,15.175711040804442,14.896748028221742,15.572345966725768,-0.7931896839451843,0.6089746507720486,15.650460547443577,14.687018586434704,15.078331365203725,15.290670783365442,15.005329874556027,8,0,1.013742170946295,0,0,0.0
2015-11-09,3409517.01,2730600.71,15.04208149322835,14.820032549468584,11,0,0,15.090535650522016,14.89930831806102,14.834465691846002,-0.7825970017677834,0.6225286602431057,15.548131113990394,14.687018586434704,15.138356953689229,15.5507717260183,15.41621552297321,9,0,1.0126809864423574,0,0,0.0
2015-11-10,3237404.66,2600539.96,14.99028284479702,14.771230042888371,11,1,0,14.998835506929408,14.74935402724513,14.55517785188638,-0.7717727365467836,0.6358984534680745,15.417525859291514,14.687018586434704,15.151946181980348,15.469414634778545,15.520075391593684,10,0,1.017017200800795,0,0,0.0
2015-11-11,2928494.89,2445001.94,14.889999501062125,14.709556883344376,11,2,0,14.804299926277263,14.5721274433686,14.79323994635634,-0.7607200913564104,0.6490800741100398,15.278603813132095,14.687018586434704,15.163693767519007,15.765694269472265,15.042620503322672,11,0,1.012005327867977,0,0,0.0
2015-11-12,3900732.76,3072175.13,15.176675236992834,14.937896705590544,11,3,0,15.113429727066912,14.90524157126904,14.751748526286043,-0.7494423368521954,0.6620696215153815,15.126037074264193,14.687018586434704,15.130415528306882,15.819715698361344,15.142296316005837,12,0,1.0134821472178321,0,0,0.0
2015-11-13,3144926.75,2547598.28,14.96130147487982,14.750662014860373,11,4,0,15.227697703862612,14.980655777611805,14.951341685577036,-0.7379428103031386,0.6748632518680403,15.005360524119263,14.687018586434704,15.04212520938489,15.796077536591572,15.15616439658178,13,0,1.0142215900357987,0,0,0.0
2015-11-14,4369752.69,3445998.98,15.290217201638878,15.052724690266182,11,5,0,15.019244838845754,14.796435965103043,14.741052176137275,-0.7262249146041543,0.6874571793269664,14.885624549259264,14.687018586434704,15.013265671891133,15.579204000157258,15.113526252149011,14,0,1.0122228202038848,0,0,0.0
2015-11-15,4297274.47,3488973.66,15.273491768219206,15.065118457316512,11,6,0,15.18331149500733,14.967695692034836,15.246588835616198,-0.7142921172691032,0.699847677146407,14.83908781624361,14.687018586434704,15.078331365203725,15.572345966725768,15.25898126595776,15,1,1.0124661241794137,0,0,0.0
2015-11-16,4316238.63,3541079.15,15.277895125134943,15.079942365686788,11,0,0,15.176981668273491,14.958261061211603,15.04208149322835,-0.7021479494046978,0.7120310787787131,14.86874721644109,14.687018586434704,15.138356953689229,14.834465691846002,15.63205809376341,16,0,1.014983026656898,1,0,0.0
2015-11-17,3035948.85,2418023.08,14.926034898915905,14.698461268750796,11,1,0,14.64838542379087,14.3908552639289,14.99028284479702,-0.6897960046655887,0.7240037789593305,14.93090507257118,14.687018586434704,15.151946181980348,14.55517785188638,15.454751106987578,17,0,1.014829692602295,0,0,0.0
2015-11-18,3208924.12,2787131.03,14.981446585447664,14.84052367886191,11,2,0,14.676430320391054,14.527181744811273,14.889999501062125,-0.6772399381909491,0.7357622347736527,14.944727866100578,14.687018586434704,15.163693767519007,14.79323994635634,15.16647038255525,18,0,1.012267032796195,1,0,0.0
2015-11-19,2934934.24,2722267.8,14.89219594626496,14.81697620823644,11,3,0,14.813218218376257,14.676064055761591,15.176675236992834,-0.6644834655228552,0.7473029667054296,15.005431681915836,14.687018586434704,15.130415528306882,14.751748526286043,15.06914845217192,19,0,1.0159847490642335,0,0,0.0
2015-11-20,3389498.76,3170548.9,15.036192905046253,14.969415600840822,11,4,0,14.787322157631412,14.719722542593248,14.96130147487982,-0.6515303615068021,0.75862255966641,15.006854508959089,14.687018586434704,15.04212520938489,14.951341685577036,15.25535852005306,20,0,1.01428000036832,0,0,0.0
2015-11-21,2291920.41,2320486.62,14.644901067398177,14.657287902592037,11,5,0,14.67240817715324,14.679709150143124,15.290217201638878,-0.6383844591746642,0.7697176640069211,15.085306655459318,14.687018586434704,15.013265671891133,14.741052176137275,15.160017729746553,21,0,1.0157773768698828,0,0,0.0
2015-11-22,3070301.17,3152837.2,14.937286541429886,14.96381362100369,11,6,0,14.80979269256229,14.820882875799295,15.273491768219206,-0.6250496486104377,0.7805849965070866,15.089149931545462,14.687018586434704,15.078331365203725,15.246588835616198,15.290670783365442,22,0,1.0138315082273823,0,0,0.0
2015-11-23,2329823.55,2370762.85,14.661303522277478,14.67872276076202,11,0,0,14.912405412686628,14.910658462577846,15.277895125134943,-0.6115298757991053,0.7912213413483807,15.122837593246404,14.687018586434704,15.138356953689229,15.04208149322835,15.5507717260183,23,0,1.013126890914746,0,0,0.0
2015-11-24,1994420.05,2017128.44,14.505864365688534,14.51718598939386,11,1,0,14.484007374416368,14.489121686493696,14.926034898915905,-0.5978291414589552,0.801623551065242,15.113659315263387,14.687018586434704,15.151946181980348,14.99028284479702,15.469414634778545,24,0,1.0154828199352712,0,0,0.0
2015-11-25,1994246.64,2069297.94,14.505777414370394,14.54272043154927,11,2,0,14.91583303010131,14.937509380657092,14.981446585447664,-0.5839514998576998,0.8117885474764613,15.126723184461321,14.687018586434704,15.163693767519007,14.889999501062125,15.765694269472265,25,0,1.0094958175752908,0,0,0.0
2015-11-26,3361942.92,3392781.25,15.028029912264282,15.037160865461772,11,3,0,15.337850752226906,15.33114058758063,14.89219594626496,-0.5699010576127624,0.8217133225960589,15.086083285785909,14.687018586434704,15.130415528306882,15.176675236992834,15.819715698361344,26,0,1.0050765916045428,0,0,0.0
2015-11-27,5242225.8,5137790.23,15.47225692785858,15.452133823284598,11,4,0,15.151515654700283,15.14430562303283,15.036192905046253,-0.5556819724760489,0.8313949395234058,15.096782061523973,14.687018586434704,15.04212520938489,14.96130147487982,15.796077536591572,27,0,1.0044609158421134,0,0,0.0
2015-11-28,5114979.4,5281806.7,15.447684125493463,15.479778964512333,11,5,0,15.122199963083382,15.127803550094278,14.644901067398177,-0.5412984521036173,0.8408305333122887,15.004594042346728,14.687018586434704,15.013265671891133,15.290217201638878,15.579204000157258,28,0,0.9991549025798405,0,0,0.0
2015-11-29,5018236.03,4955536.7,15.4285892407435,15.416016236508568,11,6,0,15.242076522166837,15.23601311457316,14.937286541429886,-0.5267547528105542,0.8500173118187018,14.956564724233969,14.687018586434704,15.078331365203725,15.273491768219206,15.572345966725768,29,0,0.9982272513382019,0,0,0.0
2015-11-30,4031497.64,4065929.95,15.209648735763736,15.21815329073405,11,0,0,15.007494093374849,15.030732598705136,14.661303522277478,-0.5120551783114646,0.8589525565270845,14.868480209540044,14.687018586434704,15.138356953689229,15.277895125134943,14.834465691846002,30,1,0.9988133000556481,0,0,0.0
2015-12-01,3221463.05,3262618.05,14.985346488100772,14.998040820368782,12,1,0,14.464428529368355,14.475115866983469,14.505864365688534,-0.4972040784469378,0.8676336233547726,14.808455847650421,14.588317897210333,15.151946181980348,14.926034898915905,14.55517785188638,1,1,0.9992201226385873,0,0,0.0
2015-12-02,953639.35,978207.15,13.768041887736963,13.79347775868221,12,2,0,14.360770048501124,14.30987842881936,14.505777414370394,-0.4822058478963526,0.8760579434344281,14.740503108925099,14.588317897210333,15.163693767519007,14.981446585447664,14.79323994635634,2,1,0.9974596899974649,1,0,0.0
2015-12-03,1852279.15,1907081.99,14.431927951646763,14.461085402251276,12,3,0,14.214403255018883,14.135596352905452,15.028029912264282,-0.46706492487743034,0.8842230238742036,14.759907961210715,14.588317897210333,15.130415528306882,14.89219594626496,14.751748526286043,3,0,0.9993927740563143,1,0,0.0
2015-12-04,2076429.7,2095572.96,14.546160968031074,14.555338040403496,12,4,0,14.433834596851575,14.411389199886395,15.47225692785858,-0.451785789832884,0.8921264484954345,14.822202821612475,14.588317897210333,15.04212520938489,15.036192905046253,14.951341685577036,4,0,1.0013022863898808,1,0,0.0
2015-12-05,2287846.3,2292826.58,14.643121889744156,14.64529636494392,12,5,0,14.731190287214336,14.714554662070562,15.447684125493463,-0.4363729641045924,0.8997658785476209,14.93688611562609,14.588317897210333,15.013265671891133,14.644901067398177,14.741052176137275,5,0,0.997926660316638,0,0,0.0
2015-12-06,2028034.94,2013778.51,14.522578365429672,14.515523867617969,12,6,0,14.60810924934905,14.610747159982129,15.4285892407435,-0.42083100859565564,0.9071390534005044,15.007072215528035,14.588317897210333,15.078331365203725,14.937286541429886,15.246588835616198,6,0,1.0008155805651229,0,0,0.0
2015-12-07,2286683.02,2364273.69,14.642613299926444,14.675981847881282,12,0,0,14.924022559042744,14.893334158137614,15.209648735763736,-0.4051645224207563,0.9142437912130223,15.08540724602607,14.588317897210333,15.138356953689229,14.661303522277478,15.04208149322835,7,0,0.9994411571622863,0,0,0.0
2015-12-08,2785090.6,2715044.46,14.83979132128738,14.814319255224726,12,1,0,14.999046362222163,14.936874969559836,14.985346488100772,-0.3893781415452015,0.9210779895789526,15.153904692084962,14.588317897210333,15.151946181980348,14.505864365688534,14.99028284479702,8,0,0.9991536005656203,0,0,0.0
2015-12-09,1648123.41,1664248.89,14.315148478107067,14.324885063367107,12,2,0,14.793783991399897,14.755396633332117,13.768041887736963,-0.37347653741307074,0.9276396261490467,15.0485139025659,14.588317897210333,15.163693767519007,14.505777414370394,14.889999501062125,9,0,0.9981559493270367,0,0,0.0
2015-12-10,2450848.03,2579079.6,14.711945065345946,14.762943536798556,12,3,0,14.7314140268618,14.723721508136858,14.431927951646763,-0.3574644155648614,0.9339267592294762,14.963356479620542,14.588317897210333,15.130415528306882,15.028029912264282,15.176675236992834,10,0,0.9979837300734039,0,0,0.0
2015-12-11,2027594.98,1955884.16,14.522361402938792,14.48635341619686,12,4,0,14.712122053649251,14.669095626656704,14.546160968031074,-0.34134651424503615,0.9399375283564133,14.83105705678804,14.588317897210333,15.04212520938489,15.47225692785858,14.96130147487982,11,0,0.9993695046211694,0,0,0.0
2015-12-12,2888573.7,2824587.14,14.876273755042682,14.853873120783671,12,5,0,14.777990867793896,14.792144931007028,14.643121889744156,-0.3251276029999093,0.9456701548465688,14.716119594538139,14.588317897210333,15.013265671891133,15.447684125493463,15.290217201638878,12,0,0.9998515239196647,0,0,0.0
2015-12-13,3442735.4,3382073.59,15.051777178251164,15.0339998631945,12,6,0,14.869282086290514,14.853016735585278,14.522578365429672,-0.30881248126625377,0.9511229423235357,14.586689469493304,14.588317897210333,15.078331365203725,15.4285892407435,15.273491768219206,13,0,1.00048599670777,0,0,0.0
2015-12-14,3272227.86,3176504.37,15.000981919246511,14.9712922102272,12,0,0,15.117093464335492,15.102695571321908,14.642613299926444,-0.29240597695107734,0.9562942772197719,14.505684407230834,14.588317897210333,15.138356953689229,15.209648735763736,15.277895125134943,14,0,0.9977263157382972,0,0,0.0
2015-12-15,3089177.63,3106617.67,14.943415798004736,14.949045448303504,12,1,0,15.092873421162992,15.054579654778772,14.83979132128738,-0.27591294500296043,0.9611826292540837,14.484890811971779,14.588317897210333,15.151946181980348,14.985346488100772,14.926034898915905,15,1,1.0017194219067442,0,0,0.0
2015-12-16,2310884.14,2367574.49,14.653141186593407,14.677376989489671,12,2,0,14.897507167617448,14.884243732029644,14.315148478107067,-0.2593382659754056,0.9657865518844574,14.563048896310365,14.588317897210333,15.163693767519007,13.768041887736963,14.981446585447664,16,0,0.9993203026609785,1,0,0.0
2015-12-17,2671287.02,2646046.82,14.798071318551171,14.78857769605609,12,3,0,14.803188645325712,14.776751703018904,14.711945065345946,-0.2426868445825954,0.9701046827361175,14.603051341124532,14.588317897210333,15.130415528306882,14.431927951646763,14.89219594626496,17,0,0.9965455078574246,0,0,0.0
2015-12-18,2923802.97,2954646.8,14.888396055880744,14.898890013901644,12,4,0,15.04639583112676,15.058346066173511,14.522361402938792,-0.22596360824801906,0.974135744004672,14.599651403254208,14.588317897210333,15.04212520938489,14.546160968031074,15.036192905046253,18,0,1.002485648713995,1,0,0.0
2015-12-19,2965218.72,3081409.43,14.902461692221475,14.940897981949163,12,5,0,15.176146537726732,15.141015890472424,14.876273755042682,-0.20917350564635637,0.9778785428342386,14.632958812582569,14.588317897210333,15.013265671891133,14.643121889744156,14.644901067398177,19,0,1.0015080668237404,0,0,0.0
2015-12-20,3613917.61,3711607.1,15.100303229128086,15.126975790806016,12,6,0,15.2907607687359,15.270893621645838,15.051777178251164,-0.19232150523909483,0.9813319716704275,14.70855864298564,14.588317897210333,15.078331365203725,14.522578365429672,14.937286541429886,20,0,1.0011824740067348,0,0,0.0
2015-12-21,5050481.76,5131271.18,15.434994392722135,15.450864174707029,12,0,0,15.048238548514998,15.049559028992554,15.000981919246511,-0.17541259380427843,0.9844950085880858,14.759754160031363,14.588317897210333,15.138356953689229,14.642613299926444,14.661303522277478,21,0,1.001983109246712,0,0,0.0
2015-12-22,3719442.83,3727031.54,15.129084707007369,15.131122909306027,12,1,0,14.842114726706528,14.795720341644488,14.943415798004736,-0.15845177496083632,0.9873667175937016,14.774557656705271,14.588317897210333,15.151946181980348,14.83979132128738,14.505864365688534,22,0,0.999623410650676,0,0,0.0
2015-12-23,3656481.63,3646146.76,15.112012213237444,15.109181760004065,12,2,0,14.774921252566116,14.767791189529984,14.653141186593407,-0.14144406768794202,0.9899462489023779,14.822842329346177,14.588317897210333,15.163693767519007,14.315148478107067,14.505777414370394,23,0,0.9983487646388065,0,0,0.0
2015-12-24,2398336.72,2262884.17,14.690286438681772,14.632151180950862,12,3,0,14.76087307253433,14.765049143233272,14.798071318551171,-0.12439450483979998,0.9922328391893008,14.835146079804067,14.588317897210333,15.130415528306882,14.711945065345946,15.028029912264282,24,0,1.0006419563591278,0,0,0.0
2015-12-25,3229207.58,3048061.85,14.9877476435043,14.930016815654824,12,4,0,14.887949390634436,14.87248615227877,14.888396055880744,-0.10730813165636247,0.9942258118156161,14.887436744510058,14.588317897210333,15.04212520938489,14.522361402938792,15.47225692785858,25,0,0.9992956549776255,0,0,0.0
2015-12-26,3645783.09,3633106.61,15.109082014145825,15.105598930913308,12,5,0,15.089555384084957,15.079094685952256,14.902461692221475,-0.09019000427034513,0.9959245770286599,14.891177878392744,14.588317897210333,15.013265671891133,14.876273755042682,15.447684125493463,26,0,0.9974274444031709,0,0,0.0
2015-12-27,5096354.17,5095420.51,15.444036169645369,15.44385295134459,12,6,0,15.953745187578823,15.944353619754551,15.100303229128086,-0.07304518821104743,0.9973286321364752,14.898110171375162,14.588317897210333,15.078331365203725,15.051777178251164,15.4285892407435,27,0,0.9982367551158257,0,0,0.0
2015-12-28,8179976.67,8163764.62,15.917199978746352,15.91521609353357,12,0,0,15.770499624356008,15.748209863983202,15.434994392722135,-0.05587875690537313,0.9984375616565666,14.96011195330025,14.588317897210333,15.138356953689229,15.000981919246511,15.209648735763736,28,0,0.9989728870304974,0,0,0.0
2015-12-29,7760149.23,7689336.24,15.86451225150809,15.85534515311232,12,1,0,15.557404470996111,15.518231850358118,15.129084707007369,-0.03869579017652689,0.9992510374388481,14.986636083157768,14.588317897210333,15.151946181980348,14.943415798004736,14.985346488100772,29,0,0.999865297287535,0,0,0.0
2015-12-30,5941753.52,5888436.34,15.597515021461968,15.588501213127053,12,2,0,15.542783049615254,15.525369274143308,15.112012213237444,-0.021501372740813793,0.999768818762748,15.052189086964061,14.588317897210333,15.163693767519007,14.653141186593407,13.768041887736963,30,1,1.0001873332572306,0,0,0.0
2015-12-31,6375571.66,6217888.06,15.667984473993988,15.642941027691911,12,3,0,15.33643658930623,15.277619275250526,14.690286438681772,-0.004300592702981974,0.9999907524084426,15.036791246982716,14.588317897210333,15.130415528306882,14.798071318551171,14.431927951646763,31,0,1.00397311755517,0,0,1.0
2016-01-01,5846204.33,5354701.23,15.58130334719766,15.493485654342193,1,4,0,14.301277607834225,14.063780664775182,14.9877476435043,0.017201575418260506,0.9998520419557735,15.05098433092894,14.652654941086166,15.04212520938489,14.888396055880744,14.546160968031074,1,1,1.003866762345845,0,1,0.0
2016-01-02,2558616.91,2072521.54,14.754977791762403,14.544277041686367,1,5,0,13.977896327596667,13.68378092405437,15.109082014145825,0.03439806061360801,0.9994082116062598,15.080501519775277,14.652654941086166,15.013265671891133,14.902461692221475,14.643121889744156,2,1,1.0002305821998994,1,0,0.0
2016-01-03,2744446.82,2169775.39,14.825090454220744,14.59013467412408,1,6,0,14.79059882425264,14.589879177374971,15.444036169645369,0.051584366869408364,0.9986686402879997,15.12960622556346,14.652654941086166,15.078331365203725,15.100303229128086,14.522578365429672,3,0,1.0000118634450446,1,0,0.0
2016-01-04,2387838.0,1861702.6,14.68589933078626,14.437002540474614,1,0,0,14.71467156627023,14.473450161955396,15.917199978746352,0.06875540848113941,0.9976335468520451,15.198492737852632,14.652654941086166,15.138356953689229,15.434994392722135,14.642613299926444,4,0,1.0001246533004011,1,0,0.0
2016-01-05,1557710.07,1249444.02,14.258728038921015,14.038210026688406,1,1,0,14.298729985073058,14.078939370983448,15.86451225150809,0.08590610426133272,0.9963032375991965,15.303553815638452,14.652654941086166,15.151946181980348,15.129084707007369,14.83979132128738,5,0,1.0005781707876218,0,0,0.0
2016-01-06,2337143.16,1917221.35,14.66444029754062,14.466388003825369,1,2,0,14.499318801082005,14.260579357162358,15.597515021461968,0.10303137904317879,0.9946781061893646,15.372911359670525,14.652654941086166,15.163693767519007,15.112012213237444,14.315148478107067,6,0,1.0005782343800151,0,0,0.0
2016-01-07,2503287.51,2024858.69,14.733115829452515,14.521010967233302,1,3,0,14.091959132781405,13.871645643938376,15.667984473993988,0.1201261651823505,0.9927586335250793,15.51258250757227,14.652654941086166,15.130415528306882,14.690286438681772,14.711945065345946,7,0,1.001600942256072,0,0,0.0
2016-01-08,2738103.45,2202044.96,14.822776432386323,14.604897467981552,1,4,0,14.5786047946322,14.334254891823004,15.58130334719766,0.13718540405660057,0.9905453876091833,15.597376179528464,14.652654941086166,15.04212520938489,14.9877476435043,14.522361402938792,8,0,1.0056680397044926,0,0,0.0
2016-01-09,3026961.32,2446095.09,14.923070139958094,14.710003879003835,1,5,0,14.420224380088928,14.1419233605665,14.754977791762403,0.1542040475626894,0.988039023376751,15.546789862045118,14.652654941086166,15.013265671891133,15.109082014145825,14.876273755042682,9,0,1.0144868492574532,0,0,0.0
2016-01-10,4122392.05,3201417.67,15.23194439008361,14.979104603901307,1,6,0,14.995528062592872,14.772734531930444,14.825090454220744,0.17117705961019986,0.985240282501282,15.458369045555887,14.652654941086166,15.078331365203725,15.444036169645369,15.051777178251164,10,0,1.0161037429967839,0,0,0.0
2016-01-11,3434076.67,2780091.13,15.04925893812204,14.837994625405464,1,0,0,14.702565165010927,14.458937380108232,14.68589933078626,0.18809941761179758,0.9821499931752291,15.28246895299016,14.652654941086166,15.138356953689229,15.917199978746352,15.000981919246511,11,0,1.0172401984827955,0,0,0.0
2016-01-12,2627637.47,2110300.27,14.781596080630074,14.562341277250392,1,1,0,14.57572285107735,14.370733218803686,14.258728038921015,0.20496611396949532,0.9787690698649216,15.053071208334861,14.652654941086166,15.151946181980348,15.86451225150809,14.943415798004736,12,0,1.015708413736343,0,0,0.0
2016-01-13,2268324.18,1914275.35,14.634552310977265,14.464850224062817,1,2,0,14.857713998856411,14.60007723670579,14.66444029754062,0.22177215755648186,0.975098513039961,14.91977481920324,14.652654941086166,15.163693767519007,15.597515021461968,14.653141186593407,13,0,1.013690514359852,0,0,0.0
2016-01-14,3247398.41,2705497.94,14.993365052451326,14.810796904270358,1,3,0,14.532342062474598,14.3052143398931,14.733115829452515,0.23851257519407648,0.9711394088771653,14.786222155697317,14.652654941086166,15.130415528306882,15.667984473993988,14.798071318551171,14,0,1.0146067558025555,0,0,0.0
2016-01-15,3532606.36,3003599.85,15.077546785152592,14.915322410201568,1,4,0,14.759110744776573,14.523860439618016,14.822776432386323,0.2551824131233728,0.9668929289391521,14.677861167867126,14.652654941086166,15.04212520938489,15.58130334719766,14.888396055880744,15,1,1.0149182124604101,0,0,0.0
2016-01-16,3856871.3,3138016.53,15.165367128008608,14.959101798620251,1,5,0,14.766666848443418,14.52612465978942,14.923070139958094,0.2717767384711357,0.9623603298276545,14.701874360466508,14.652654941086166,15.013265671891133,14.754977791762403,14.902461692221475,16,0,1.0144844462103706,1,0,0.0
